ID,Plate Type,Primary Customer City,Primary Customer State,Registration Start Date,Registration Expiration Date,Registration Usage,Vehicle Type,Vehicle Weight,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Body,Primary Color,Vehicle Declared Gross Weight,Fuel Code,Vehicle Recorded GVWR,Vehicle Name,Type,Vehicle Category
406093,Passenger,OAKDALE,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2023,KIA,Ev6 Gt,4D,Gray,0,E00,0,Kia EV6,BEV,Light-Duty (Class 1-2)
400500,Passenger,OLD GREENWICH,CT,12/15/2023,12/14/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,"6,736,157",E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
406297,Passenger,OLD SAYBROOK,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2023,BMW,530E,4D,Blue,0,H04,0,BMW 5-Series Plug in,PHEV,Light-Duty (Class 1-2)
2047971,Passenger,QUAKER HILL,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2017,Chevrolet,Volt Lt,4H,White,0,H04,0,Chevrolet Volt,PHEV,Light-Duty (Class 1-2)
398620,Passenger,REDDING,CT,12/15/2023,12/14/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
405724,Passenger,RIDGEFIELD,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2024,BMW,X5 Xdrive50e,EP,White,0,H06,0,BMW X5,PHEV,Light-Duty (Class 1-2)
402181,Passenger,RIDGEFIELD,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2021,Polestar,2,4H,White,0,E00,0,Polestar 2,BEV,Light-Duty (Class 1-2)
2047429,Passenger,ROCKY HILL,CT,12/15/2023,12/14/2026,Regular,SUV,0,2021,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2063749,Passenger,ROCKY HILL,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2021,Tesla,Model S,4D,Gray,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
401849,Passenger,SEYMOUR,CT,12/15/2023,12/14/2026,Regular,SUV,0,2024,Audi,Q8 E-tron Premium Plus,SU,Gray,0,E00,0,Audi Q8 e-tron,BEV,Light-Duty (Class 1-2)
394966,Passenger,SEYMOUR,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2018,Tesla,Model 3,4D,Black,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
396800,Combination,SMYRNA,GA,12/15/2023,12/14/2026,Combination,Truck,"5,360",2024,Volvo,Xc60 Core,EP,White,0,H04,"5,860",Volvo XC60 Plug In,PHEV,Light-Duty (Class 1-2)
398667,Passenger,SOUTHINGTON,CT,12/15/2023,12/14/2026,Regular,SUV,0,2023,Volkswagen,Id.4 Pro S,SU,Black,0,E00,0,Volkswagen ID.4,BEV,Light-Duty (Class 1-2)
401038,Passenger,SOUTHINGTON,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2024,Jeep,Wrangler High Altitude 4xe,4W,Silver,0,H04,0,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
405722,Passenger,SOUTH KENT,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2023,Toyota,Rav4 Prime Xse,SU,Gray,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
408038,Passenger,STAMFORD,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2023,Toyota,Rav4 Prime Xse,SW,Gray,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
406058,Passenger,STAMFORD,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2024,BMW,I4 M50,4H,Blue,0,E00,0,BMW i4,BEV,Light-Duty (Class 1-2)
2060014,Passenger,STAMFORD,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2021,Toyota,Prius Prime Le,4D,Silver,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
414602,Passenger,STAMFORD,CT,12/15/2023,12/14/2026,Regular,SUV,"5,168",2024,Dodge,Hornet R/t Plus,SU,Gold,0,H04,"5,168",Dodge Hornet,PHEV,Light-Duty (Class 1-2)
381787,Passenger,STAMFORD,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2024,BMW,I4 Xdrive40,SD,Gray,0,E00,0,BMW I4 Xdrive40,BEV,
394968,Passenger,STAMFORD,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2020,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
395502,Passenger,STERLING,CT,12/15/2023,12/14/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
413642,Passenger,TULSA,OK,12/15/2023,12/14/2026,Regular,Passenger,0,2024,Hyundai,Tucson Limited,SU,Gray,0,H04,0,Hyundai Tucson Limited,BEV,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
394657,Passenger,TULSA,OK,12/15/2023,12/14/2026,Regular,Van,0,2024,Chrysler,Pacifica Hybrid Limited,VN,White,0,H06,0,Chrysler Pacifica,PHEV,Light-Duty (Class 1-2)
401601,Passenger,TULSA,OK,12/15/2023,12/14/2026,Regular,Passenger,0,2024,Jeep,Wrangler 4xe,SU,Blue,0,H04,0,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
395504,Passenger,TULSA,OK,12/15/2023,12/14/2026,Regular,Passenger,0,2023,Hyundai,Santa Fe Sel,SU,Gray,0,H04,0,Hyundai Santa Fe Plug In,PHEV,Light-Duty (Class 1-2)
413610,Passenger,TULSA,OK,12/15/2023,12/14/2026,Regular,Passenger,0,2023,Hyundai,Santa Fe Sel,SU,Black,0,H04,0,Hyundai Santa Fe Plug In,PHEV,Light-Duty (Class 1-2)
401537,Passenger,TULSA,OK,12/15/2023,12/14/2026,Regular,SUV,0,2024,Jeep,Wrangler 4xe,SU,Gray,0,H04,0,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
396173,Passenger,TULSA,OK,12/15/2023,12/14/2026,Regular,Passenger,0,2024,Jeep,Wrangler 4xe,SU,Black,0,H04,0,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
381780,Passenger,TULSA,OK,12/15/2023,12/14/2026,Regular,Van,0,2021,Chrysler,Pacifica Hybrid Touring L,VN,Gray,0,H06,0,Chrysler Pacifica,PHEV,Light-Duty (Class 1-2)
412495,Passenger,TULSA,OK,12/15/2023,12/14/2026,Regular,SUV,0,2024,Jeep,Wrangler 4xe,SU,Red,0,H04,0,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
381518,Passenger,TULSA,OK,12/15/2023,12/14/2026,Regular,Passenger,0,2024,Jeep,Wrangler 4xe,SU,Gray,0,H04,0,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
413643,Passenger,VERNON,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2023,Tesla,Model 3,SD,Black,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
1668243,Passenger,WARREN,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2019,Chevrolet,Bolt Ev Premier,4H,White,"3,132,908",E00,0,Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
1366688,Passenger,WARREN,CT,12/15/2023,12/14/2026,Regular,Passenger,"3,985",2017,Chevrolet,Volt Lt,4H,White,0,H04,"4,409",Chevrolet Volt,PHEV,Light-Duty (Class 1-2)
2051320,Passenger,WEST HARTFORD,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2014,Toyota,Prius Plug-in,4H,White,0,H04,0,Toyota Prius Plug-in,PHEV,Light-Duty (Class 1-2)
404359,Passenger,WEST HARTFORD,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2019,Hyundai,Ioniq,4C,Silver,0,H04,0,Hyundai Ioniq Plug In,PHEV,Light-Duty (Class 1-2)
382061,Passenger,WEST HARTFORD,CT,12/15/2023,12/14/2026,Regular,SUV,0,2023,Rivian,R1s Adventure,SU,Silver,"4,740,247",E00,0,Rivian R1S,BEV,Light-Duty (Class 1-2)
1492977,Passenger,WEST HAVEN,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2016,Ford,C-max Premium Sel,4H,Gray,0,H04,0,Ford C-Max Energi,PHEV,Light-Duty (Class 1-2)
403631,Passenger,WEST HAVEN,CT,12/15/2023,12/14/2026,Regular,SUV,0,2023,Toyota,Rav4 Prime Se,SU,White,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
402756,Passenger,WEST HAVEN,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2020,BMW,I8,2D,Gray,0,H03,0,BMW i8,PHEV,Light-Duty (Class 1-2)
385275,Passenger,WESTPORT,CT,12/15/2023,12/14/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
402030,Passenger,WILTON,CT,12/15/2023,12/14/2026,Regular,SUV,0,2023,Tesla,Model X,SU,Black,0,E00,0,Tesla Model X,BEV,Light-Duty (Class 1-2)
402045,Passenger,WILTON,CT,12/15/2023,12/14/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
414329,Passenger,WINDSOR,CT,12/15/2023,12/14/2026,Regular,SUV,0,2023,Hyundai,Ioniq 5 Sel,SU,Black,0,E00,0,Hyundai Ioniq EV,BEV,Light-Duty (Class 1-2)
384245,Passenger,WINDSOR,CT,12/15/2023,12/14/2026,Regular,SUV,0,2022,Ford,Mustang Mach-e Gt,4W,Black,0,E00,0,Ford Mustang Mach-E,BEV,Light-Duty (Class 1-2)
1252719,Passenger,WOODBRIDGE,CT,12/15/2023,12/14/2026,Regular,Passenger,"5,088",2015,Tesla,Model S,4D,Silver,0,E00,"5,732",Tesla Model S,BEV,Light-Duty (Class 1-2)
1658275,Passenger,WOODSTOCK,CT,12/15/2023,12/14/2026,Regular,Passenger,0,2018,Honda,Clarity Touring,4D,Green,"1,833,666",H04,0,Honda Clarity Plug In,PHEV,Light-Duty (Class 1-2)
392852,Passenger,ANSONIA,CT,12/14/2023,12/13/2026,Regular,SUV,0,2024,Jeep,Grand Cherokee Limited 4xe,4W,White,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
408789,Combination,BERLIN,CT,12/14/2023,12/13/2026,Combination,Truck,"9,000",2023,Ford,F150 Lightning Pro,PK,White,0,E00,"9,000",Ford F-150 Lightning,BEV,Light-Duty (Class 1-2)
390523,Combination,BERLIN,CT,12/14/2023,12/13/2026,Combination,Truck,"9,000",2023,Ford,F150 Lightning Pro,PK,White,0,E00,"9,000",Ford F-150 Lightning,BEV,Light-Duty (Class 1-2)
391398,Combination,BERLIN,CT,12/14/2023,12/13/2026,Combination,Truck,"5,800",2023,Ford,Mustang Mach-e Premium,SU,White,0,E00,"5,800",Ford Mustang Mach-E,BEV,Light-Duty (Class 1-2)
397413,Combination,BERLIN,CT,12/14/2023,12/13/2026,Combination,Truck,"9,000",2023,Ford,F150 Lightning Pro,PK,White,0,E00,"9,000",Ford F-150 Lightning,BEV,Light-Duty (Class 1-2)
390279,Combination,BERLIN,CT,12/14/2023,12/13/2026,Combination,Truck,"9,000",2023,Ford,F150 Lightning Pro,PK,White,0,E00,"9,000",Ford F-150 Lightning,BEV,Light-Duty (Class 1-2)
389020,Passenger,BRANFORD,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
400260,Passenger,BRIDGEPORT,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,EP,Red,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
411889,Passenger,CHESHIRE,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Tesla,Model Y,SU,Gray,"6,576,538",E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
394109,Passenger,CHESTER,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Tesla,Model 3,SD,Blue,"5,749,804",E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
410054,Passenger,CLINTON,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2021,Ford,Mustang Mach-e Premium,EP,Silver,0,E00,0,Ford Mustang Mach-E,BEV,Light-Duty (Class 1-2)
399651,Passenger,CLINTON,CT,12/14/2023,12/13/2026,Regular,SUV,0,2021,Toyota,Rav4 Prime Se,EP,Red,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
401260,Passenger,DANIELSON,CT,12/14/2023,12/13/2026,Regular,SUV,0,2023,Jeep,Grand Cherokee Limited 4xe,EP,Gray,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
389019,Passenger,DARIEN,CT,12/14/2023,12/13/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2067411,Passenger,DARIEN,CT,12/14/2023,12/13/2026,Regular,SUV,0,2017,Tesla,Model X,SU,Black,0,E00,0,Tesla Model X,BEV,Light-Duty (Class 1-2)
392472,Passenger,DARIEN,CT,12/14/2023,12/13/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
410339,Passenger,FAIRFIELD,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Hyundai,Ioniq 6 Sel,4D,Blue,0,E00,0,Hyundai Ioniq 6,BEV,Light-Duty (Class 1-2)
398444,Passenger,FAIRFIELD,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Mercedes-benz,Eqe Suv 350 4matic,SU,Black,0,E00,0,Mercedes EQE SUV,BEV,Light-Duty (Class 1-2)
394111,Passenger,FAIRFIELD,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
396021,Passenger,FAIRFIELD,CT,12/14/2023,12/13/2026,Regular,SUV,0,2020,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2059276,Passenger,FARMINGTON,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2021,Tesla,Model S,4D,Black,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
392439,Passenger,FARMINGTON,CT,12/14/2023,12/13/2026,Regular,SUV,0,2021,Tesla,Model Y,AC,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
398353,Passenger,GLASTONBURY,CT,12/14/2023,12/13/2026,Regular,Passenger,"4,610",2023,Chevrolet,Bolt Euv Lt,4H,Gray,"2,776,688",E00,"4,610",Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
396329,Passenger,GLASTONBURY,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2017,Chevrolet,Bolt Ev Lt,4H,Red,"1,829,962",E00,0,Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
398005,Passenger,GREENWICH,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2024,Volvo,Xc90 Plus,SU,Blue,0,G04,0,Volvo XC90 Plug-In,PHEV,Light-Duty (Class 1-2)
2049500,Passenger,GREENWICH,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2021,Tesla,Model S,4D,Gray,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
398093,Passenger,GUILFORD,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2024,BMW,I4 Xdrive40,SD,Red,0,E00,0,BMW I4 Xdrive40,BEV,
401258,Passenger,LAKEVILLE,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Tesla,Model S,SD,White,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
396712,Passenger,LAKEVILLE,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
392143,Passenger,MILFORD,CT,12/14/2023,12/13/2026,Regular,SUV,0,2024,Jeep,Grand Cherokee Limited 4xe,SU,Black,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
2061607,Passenger,MILFORD,CT,12/14/2023,12/13/2026,Regular,SUV,0,2021,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
407430,Passenger,NEW CANAAN,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2024,Volvo,Xc60 Plus,SU,Blue,0,H04,0,Volvo XC60 Plug In,PHEV,Light-Duty (Class 1-2)
401473,Passenger,NEW CANAAN,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Tesla,Model S,SD,Gray,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
390779,Combination,NEW CANAAN,CT,12/14/2023,12/13/2026,Combination,Truck,"8,000",2023,Rivian,R1t Adventure,TK,Gray,0,E00,"8,532",Rivian R1T,BEV,Light-Duty (Class 1-2)
399715,Passenger,NEW HAVEN,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2016,Audi,A3 E-tron Prestige,4H,Blue,0,H04,0,Audi A3 Plug In,PHEV,Light-Duty (Class 1-2)
392626,Passenger,NEWINGTON,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Tesla,Model 3,SD,Black,"7,133,307",E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
396545,Passenger,NEW MILFORD,CT,12/14/2023,12/13/2026,Regular,SUV,0,2023,Tesla,Model X,SU,Black,0,E00,0,Tesla Model X,BEV,Light-Duty (Class 1-2)
411081,Passenger,NORWALK,CT,12/14/2023,12/13/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,"2,136,115",E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
389490,Passenger,NORWALK,CT,12/14/2023,12/13/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2049212,Passenger,OLD GREENWICH,CT,12/14/2023,12/13/2026,Regular,SUV,0,2021,Tesla,Model X,SU,White,0,E00,0,Tesla Model X,BEV,Light-Duty (Class 1-2)
400444,Passenger,OLD SAYBROOK,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2020,Tesla,Model 3,4D,Black,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
398219,Passenger,OLD SAYBROOK,CT,12/14/2023,12/13/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2067092,Passenger,OXFORD,CT,12/14/2023,12/13/2026,Regular,SUV,0,2021,Tesla,Model Y,SU,Blue,"1,865,099",E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
406959,Passenger,PHILADELPHIA,PA,12/14/2023,12/13/2026,Regular,SUV,0,2024,Volvo,Xc90 Plus,SU,Silver,0,H04,0,Volvo XC90 Plug-In,PHEV,Light-Duty (Class 1-2)
395830,Passenger,PLANTSVILLE,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
389979,Passenger,PORTLAND,CT,12/14/2023,12/13/2026,Regular,Passenger,"5,800",2023,Ford,Mustang Mach-e Premium,4D,Red,"3,620,398",E00,"5,800",Ford Mustang Mach-e Premium,BEV,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
2067274,Passenger,RIDGEFIELD,CT,12/14/2023,12/13/2026,Regular,SUV,0,2021,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
397219,Passenger,RIVERSIDE,CT,12/14/2023,12/13/2026,Regular,Truck,"5,600",2022,Jeep,Wrangler Unlimited Sahara 4xe,SU,Gray,0,H04,"6,200",Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
2049242,Passenger,SOUTHINGTON,CT,12/14/2023,12/13/2026,Regular,SUV,0,2021,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
394068,Passenger,SOUTH WINDSOR,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Tesla,Model 3,SD,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
389017,Passenger,SOUTH WINDSOR,CT,12/14/2023,12/13/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
406604,Passenger,STAMFORD,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
395557,Passenger,STAMFORD,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2061899,Passenger,STAMFORD,CT,12/14/2023,12/13/2026,Regular,SUV,0,2021,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
411609,Passenger,STAMFORD,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Gray,"1,565,658",E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
392089,Passenger,STRATFORD,CT,12/14/2023,12/13/2026,Regular,Truck,"7,700",2022,Rivian,R1t Adventure,TK,Gray,0,E00,"8,500",Rivian R1T,BEV,Light-Duty (Class 1-2)
2058139,Passenger,TRUMBULL,CT,12/14/2023,12/13/2026,Regular,SUV,0,2021,Tesla,Model Y,SU,Gray,"3,424,943",E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2048608,Passenger,TRUMBULL,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2019,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
396544,Passenger,TRUMBULL,CT,12/14/2023,12/13/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
407905,Passenger,WASHINGTON DEPOT,CT,12/14/2023,12/13/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2048769,Passenger,WATERFORD,CT,12/14/2023,12/13/2026,Regular,SUV,0,2021,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
390580,Passenger,WEST HARTFORD,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2016,Volkswagen,E-golf Se,4H,Blue,"1,566,836",E00,0,Volkswagen e-Golf,BEV,Light-Duty (Class 1-2)
411856,Passenger,WEST HARTFORD,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2021,BMW,X3 Xdrive30e,SU,White,0,H04,0,BMW X3,PHEV,Light-Duty (Class 1-2)
394108,Passenger,WEST HARTFORD,CT,12/14/2023,12/13/2026,Regular,SUV,0,2023,Mercedes-benz,Eqs 450 4matic,EP,Black,0,E00,0,Mercedes EQS,BEV,Light-Duty (Class 1-2)
410312,Passenger,WEST HAVEN,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Tesla,Model Y,SU,White,"7,133,318",E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
398316,Passenger,WESTON,CT,12/14/2023,12/13/2026,Regular,SUV,0,2024,BMW,X5 Xdrive50e,SU,Gray,0,H06,0,BMW X5,PHEV,Light-Duty (Class 1-2)
396332,Passenger,WESTON,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,BMW,530xe,4D,Gray,0,G04,0,BMW 5-Series Plug in,PHEV,Light-Duty (Class 1-2)
396547,Passenger,WESTPORT,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Tesla,Model 3,SD,Gray,"6,963,858",E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
391451,Passenger,WESTPORT,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2024,Alfa Romeo,Tonale Ti,SU,Gray,0,G04,0,Alfa Romeo Tonale,PHEV,Light-Duty (Class 1-2)
2059143,Passenger,WESTPORT,CT,12/14/2023,12/13/2026,Regular,SUV,0,2021,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2058411,Passenger,WESTPORT,CT,12/14/2023,12/13/2026,Regular,SUV,0,2021,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
406956,Passenger,WEST SIMSBURY,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2049767,Passenger,WETHERSFIELD,CT,12/14/2023,12/13/2026,Regular,SUV,0,2021,Toyota,Rav4 Prime Xse,SU,Silver,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
398423,Passenger,WILTON,CT,12/14/2023,12/13/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Red,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
399650,Passenger,WILTON,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Black,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
397210,Livery,WINDSOR,CT,12/14/2023,3/31/2025,Livery,SUV,"7,000",2024,Cadillac,Lyriq Tech,SU,Black,0,E00,"7,000",Cadillac Lyriq,BEV,Light-Duty (Class 1-2)
2061609,Passenger,WOODBRIDGE,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2020,Tesla,Model 3,4D,Blue,"5,812,455",E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
406807,Passenger,WOODBURY,CT,12/14/2023,12/13/2026,Regular,Passenger,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
395586,Passenger,,,12/14/2023,12/13/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
1660835,Passenger,BETHANY,CT,12/13/2023,12/12/2026,Regular,Passenger,0,2018,Tesla,Model 3,4D,Gray,"2,698,397",E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
395049,Passenger,BLOOMFIELD,CT,12/13/2023,12/12/2026,Regular,Passenger,0,2023,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
393594,Passenger,BRISTOL,CT,12/13/2023,12/12/2026,Regular,SUV,0,2023,Subaru,SOLTERRA,SU,White,0,E00,0,Subaru Solterra,BEV,Light-Duty (Class 1-2)
385337,Passenger,CHESHIRE,CT,12/13/2023,12/12/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
404126,Passenger,COLCHESTER,CT,12/13/2023,12/12/2026,Regular,SUV,0,2024,KIA,Ev9 Wind,EP,Gray,0,E00,0,KIA Ev9 Wind,BEV,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
1664326,Passenger,DANBURY,CT,12/13/2023,12/12/2026,Regular,Passenger,0,2018,Toyota,Prius Prime,4D,Silver,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
